state,year,month,deaths
OR,2016,June,95.7773512476008
OR,2016,July,96.08610567514678
OR,2016,August,96.16161616161621
OR,2016,September,95.49180327868851
OR,2016,October,95.23809523809521
OR,2016,November,95.4545454545455
OR,2016,December,95.1612903225807
OR,2017,January,95.43650793650791
OR,2017,February,95.1076320939335
OR,2017,March,94.6215139442231
OR,2017,April,94.25742574257428
OR,2017,May,94.7791164658635
OR,2017,June,94.908350305499
OR,2017,July,94.810379241517
OR,2017,August,95.5165692007797
OR,2017,September,95.99236641221371
OR,2017,October,95.9183673469388
OR,2017,November,96.11111111111109
OR,2015,January,107.0
OR,2015,February,102.0
OR,2015,March,100.0
OR,2015,April,99.0
OR,2015,May,106.0
OR,2015,June,112.0
OR,2015,July,114.0
OR,2015,August,116.0
OR,2015,September,118.0
OR,2015,October,118.0
OR,2015,November,116.0
OR,2015,December,124.0
OR,2016,January,129.0
OR,2016,February,135.0
OR,2016,March,143.0
OR,2016,April,143.0
OR,2016,May,141.0
OR,2016,June,145.0
OR,2016,July,142.0
OR,2016,August,140.0
OR,2016,September,138.0
OR,2016,October,138.0
OR,2016,November,141.0
OR,2016,December,149.0
OR,2017,January,150.0
OR,2017,February,154.0
OR,2017,March,152.0
OR,2017,April,155.0
OR,2017,May,160.0
OR,2017,June,148.0
OR,2017,July,151.0
OR,2017,August,163.0
OR,2017,September,172.0
OR,2017,October,178.0
OR,2017,November,182.0
OR,2015,January,32.0
OR,2015,February,29.0
OR,2015,March,29.0
OR,2015,April,32.0
OR,2015,May,31.0
OR,2015,June,34.0
OR,2015,July,35.0
OR,2015,August,36.0
OR,2015,September,36.0
OR,2015,October,38.0
OR,2015,November,33.0
OR,2015,December,33.0
OR,2016,January,32.0
OR,2016,February,37.0
OR,2016,March,40.0
OR,2016,April,39.0
OR,2016,May,41.0
OR,2016,June,39.0
OR,2016,July,37.0
OR,2016,August,39.0
OR,2016,September,40.0
OR,2016,October,40.0
OR,2016,November,43.0
OR,2016,December,41.0
OR,2017,January,42.0
OR,2017,February,42.0
OR,2017,March,42.0
OR,2017,April,49.0
OR,2017,May,56.0
OR,2017,June,64.0
OR,2017,July,74.0
OR,2017,August,77.0
OR,2017,September,78.0
OR,2017,October,81.0
OR,2017,November,83.0
PA,2015,January,131628.0
PA,2015,February,132673.0
PA,2015,March,133628.0
PA,2015,April,134004.0
PA,2015,May,134018.0
PA,2015,June,134081.0
PA,2015,July,134020.0
PA,2015,August,134230.0
PA,2015,September,134427.0
PA,2015,October,134598.0
PA,2015,November,134286.0
PA,2015,December,133734.0
PA,2016,January,132350.0
PA,2016,February,131948.0
PA,2016,March,131584.0
PA,2016,April,131585.0
PA,2016,May,131231.0
PA,2016,June,131297.0
PA,2016,July,131526.0
PA,2016,August,131999.0
PA,2016,September,132286.0
PA,2016,October,132591.0
PA,2016,November,133350.0
PA,2016,December,134523.0
PA,2017,January,135317.0
PA,2017,February,135711.0
PA,2017,March,136269.0
PA,2017,April,136426.0
PA,2017,May,136853.0
PA,2017,June,137361.0
PA,2017,July,137350.0
PA,2017,August,137348.0
PA,2017,September,137493.0
PA,2017,October,137297.0
PA,2017,November,137024.0
PA,2015,January,2788.0
PA,2015,February,2815.0
PA,2015,March,2836.0
PA,2015,April,2862.0
PA,2015,May,2878.0
PA,2015,June,2964.0
PA,2015,July,3012.0
PA,2015,August,3075.0
PA,2015,September,3131.0
PA,2015,October,3203.0
PA,2015,November,3250.0
PA,2015,December,3263.0
PA,2016,January,3269.0
PA,2016,February,3414.0
PA,2016,March,3526.0
PA,2016,April,3601.0
PA,2016,May,3632.0
PA,2016,June,3657.0
PA,2016,July,3797.0
PA,2016,August,3890.0
PA,2016,September,4030.0
PA,2016,October,4158.0
PA,2016,November,4358.0
PA,2016,December,4648.0
PA,2017,January,4863.0
PA,2017,February,4944.0
PA,2017,March,5089.0
PA,2017,April,5201.0
PA,2017,May,5362.0
PA,2017,June,5481.0
PA,2017,July,5542.0
PA,2017,August,5660.0
PA,2017,September,5659.0
PA,2017,October,5596.0
PA,2017,November,5523.0
RI,2015,January,70.0
RI,2015,February,69.0
RI,2015,March,74.0
RI,2015,April,71.0
RI,2015,May,75.0
RI,2015,June,80.0
RI,2015,July,90.0
RI,2015,August,92.0
RI,2015,September,93.0
RI,2015,October,90.0
RI,2015,November,86.0
RI,2015,December,90.0
RI,2016,January,85.0
RI,2016,February,93.0
RI,2016,March,94.0
RI,2016,April,101.0
RI,2016,May,99.0
RI,2016,June,100.0
RI,2016,July,96.0
RI,2016,August,99.0
RI,2016,September,104.0
RI,2016,October,107.0
RI,2016,November,119.0
RI,2016,December,120.0
RI,2017,January,121.0
RI,2017,February,115.0
RI,2017,March,118.0
RI,2017,April,116.0
RI,2017,May,111.0
RI,2017,June,109.0
RI,2017,July,112.0
RI,2017,August,110.0
RI,2017,September,107.0
RI,2017,October,110.0
RI,2017,November,106.0
RI,2015,January,71.0
RI,2015,February,73.0
RI,2015,March,78.0
RI,2015,April,76.0
RI,2015,May,71.0
RI,2015,June,73.0
RI,2015,July,73.0
RI,2015,August,67.0
RI,2015,September,67.0
RI,2015,October,60.0
RI,2015,November,58.0
RI,2015,December,51.0
RI,2016,January,47.0
RI,2016,February,45.0
RI,2016,March,41.0
RI,2016,April,40.0
RI,2016,May,40.0
RI,2016,June,38.0
RI,2016,July,35.0
RI,2016,August,35.0
RI,2016,September,32.0
RI,2016,October,29.0
RI,2016,November,28.0
RI,2016,December,25.0
RI,2017,January,23.0
RI,2017,February,20.0
RI,2017,March,19.0
RI,2017,April,20.0
RI,2017,May,18.0
RI,2017,June,16.0
RI,2017,July,14.0
RI,2017,August,12.0
RI,2017,September,12.0
RI,2017,October,13.0
RI,2017,November,11.0
RI,2015,January,27.0
RI,2015,February,28.0
RI,2015,March,31.0
RI,2015,April,31.0
RI,2015,May,33.0
RI,2015,June,32.0
RI,2015,July,30.0
RI,2015,August,31.0
RI,2015,September,34.0
RI,2015,October,35.0
RI,2015,November,36.0
RI,2015,December,31.0
RI,2016,January,30.0
RI,2016,February,30.0
RI,2016,March,26.0
RI,2016,April,26.0
RI,2016,May,27.0
RI,2016,June,28.0
RI,2016,July,29.0
RI,2016,August,32.0
RI,2016,September,30.0
RI,2016,October,30.0
RI,2016,November,27.0
RI,2016,December,31.0
RI,2017,January,34.0
RI,2017,February,31.0
RI,2017,March,31.0
RI,2017,April,33.0
RI,2017,May,31.0
RI,2017,June,34.0
RI,2015,May,235.0
RI,2017,July,34.0
RI,2017,August,32.0
RI,2017,September,31.0
RI,2017,October,30.0
RI,2017,November,33.0
RI,2015,January,80.0
RI,2015,February,81.0
RI,2015,March,82.0
RI,2015,April,81.0
RI,2015,May,89.0
RI,2015,June,94.0
RI,2015,July,98.0
RI,2015,August,101.0
RI,2015,September,107.0
RI,2015,October,107.0
RI,2015,November,107.0
RI,2015,December,104.0
RI,2016,January,104.0
RI,2016,February,107.0
RI,2016,March,110.0
RI,2016,April,114.0
RI,2016,May,107.0
RI,2016,June,108.0
RI,2016,July,105.0
RI,2016,August,105.0
RI,2016,September,99.0
RI,2016,October,100.0
RI,2016,November,98.0
RI,2016,December,94.0
RI,2017,January,90.0
RI,2017,February,83.0
RI,2017,March,82.0
RI,2017,April,76.0
RI,2017,May,72.0
RI,2017,June,77.0
RI,2017,July,71.0
RI,2017,August,74.0
RI,2017,September,76.0
RI,2017,October,77.0
RI,2017,November,78.0
RI,2015,January,10111.0
RI,2015,February,10206.0
RI,2015,March,10268.0
RI,2015,April,10249.0
RI,2015,May,10238.0
RI,2015,June,10286.0
RI,2015,July,10365.0
RI,2015,August,10369.0
RI,2015,September,10414.0
RI,2015,October,10476.0
RI,2015,November,10496.0
RI,2015,December,10388.0
RI,2016,January,10273.0
RI,2016,February,10251.0
RI,2016,March,10173.0
RI,2016,April,10159.0
RI,2016,May,10131.0
RI,2016,June,10072.0
RI,2016,July,9973.0
RI,2016,August,9997.0
RI,2016,September,9985.0
RI,2016,October,9950.0
RI,2016,November,9940.0
RI,2016,December,10023.0
RI,2017,January,10075.0
RI,2017,February,10106.0
RI,2017,March,10186.0
RI,2017,April,10225.0
RI,2017,May,10257.0
RI,2017,June,10332.0
RI,2017,July,10373.0
RI,2017,August,10343.0
RI,2017,September,10389.0
RI,2017,October,10349.0
RI,2017,November,10377.0
RI,2015,January,250.0
RI,2015,February,254.0
RI,2015,March,262.0
RI,2015,April,267.0
RI,2015,May,282.0
RI,2015,June,296.0
RI,2015,July,308.0
RI,2015,August,308.0
RI,2015,September,326.0
RI,2015,October,322.0
RI,2015,November,323.0
RI,2015,December,319.0
RI,2016,January,320.0
RI,2016,February,322.0
RI,2016,March,322.0
RI,2016,April,328.0
RI,2016,May,329.0
RI,2016,June,338.0
RI,2016,July,333.0
RI,2016,August,337.0
RI,2016,September,329.0
RI,2016,October,330.0
RI,2016,November,344.0
RI,2016,December,346.0
RI,2017,January,350.0
RI,2017,February,340.0
RI,2017,March,346.0
RI,2017,April,339.0
RI,2017,May,324.0
RI,2017,June,320.0
RI,2017,July,321.0
RI,2017,August,326.0
RI,2017,September,330.0
RI,2017,October,332.0
RI,2017,November,326.0
RI,2015,January,214.0
RI,2015,February,218.0
RI,2015,March,221.0
RI,2015,April,221.0
RI,2015,June,251.0
RI,2015,July,260.0
RI,2015,August,264.0
RI,2015,September,279.0
RI,2015,October,272.0
RI,2015,November,273.0
RI,2015,December,268.0
RI,2016,January,268.0
RI,2016,February,264.0
RI,2016,March,267.0
RI,2016,April,278.0
RI,2016,May,274.0
RI,2016,June,279.0
RI,2016,July,278.0
RI,2016,August,283.0
RI,2016,September,277.0
RI,2016,October,282.0
RI,2016,November,294.0
RI,2016,December,297.0
RI,2017,January,300.0
RI,2017,February,296.0
RI,2017,March,299.0
RI,2017,April,290.0
RI,2017,May,280.0
RI,2017,June,280.0
RI,2017,July,280.0
RI,2017,August,282.0
RI,2017,September,285.0
RI,2017,October,288.0
RI,2017,November,284.0
RI,2015,January,99.6
RI,2015,February,99.6062992125984
RI,2015,March,99.61832061068701
RI,2015,April,99.625468164794
RI,2015,May,99.64539007092199
RI,2015,June,99.6621621621622
RI,2015,July,99.35064935064942
RI,2015,August,99.35064935064942
RI,2015,September,99.3865030674847
RI,2015,October,99.37888198757759
RI,2015,November,99.6904024767802
RI,2015,December,99.37304075235109
RI,2016,January,99.375
RI,2016,February,99.37888198757759
RI,2016,March,99.37888198757759
RI,2016,April,99.390243902439
RI,2016,May,99.3920972644377
RI,2016,June,99.4082840236686
RI,2016,July,99.6996996996997
RI,2016,August,99.7032640949555
RI,2016,September,99.3920972644377
RI,2016,October,99.3939393939394
RI,2016,November,99.4186046511628
RI,2016,December,99.71098265895951
RI,2017,January,99.42857142857142
RI,2017,February,99.11764705882351
RI,2017,March,98.5549132947977
RI,2017,April,98.5250737463127
RI,2017,May,98.14814814814821
RI,2017,June,98.125
RI,2017,July,98.13084112149531
RI,2017,August,98.15950920245399
RI,2017,September,98.4848484848485
RI,2017,October,98.4939759036145
RI,2017,November,98.46625766871159
RI,2015,January,4.0
RI,2015,February,4.0
RI,2015,March,3.0
RI,2015,April,5.0
RI,2015,May,6.0
RI,2015,June,7.0
RI,2015,July,7.0
RI,2015,August,8.0
RI,2015,September,9.0
RI,2015,October,7.0
RI,2015,November,8.0
RI,2015,December,8.0
RI,2016,January,7.0
RI,2016,February,8.0
RI,2016,March,8.0
RI,2016,April,6.0
RI,2016,May,6.0
RI,2016,June,5.0
RI,2016,July,6.0
RI,2016,August,6.0
RI,2016,September,8.0
RI,2016,October,8.0
RI,2016,November,8.0
RI,2016,December,11.0
RI,2017,January,13.0
RI,2017,February,13.0
RI,2017,March,14.0
RI,2017,April,15.0
RI,2017,May,14.0
RI,2017,June,14.0
RI,2017,July,13.0
RI,2017,August,12.0
RI,2017,September,10.0
RI,2017,October,12.0
RI,2017,November,13.0
RI,2015,January,90.0
RI,2015,February,92.0
RI,2015,March,88.0
RI,2015,April,93.0
RI,2015,May,103.0
RI,2015,June,115.0
RI,2015,July,128.0
RI,2015,August,133.0
RI,2015,September,139.0
RI,2015,October,143.0
RI,2015,November,145.0
RI,2015,December,144.0
RI,2016,January,137.0
RI,2016,February,131.0
RI,2016,March,136.0
RI,2016,April,147.0
RI,2016,May,152.0
RI,2016,June,161.0
RI,2016,July,165.0
RI,2016,August,171.0
RI,2016,September,173.0
RI,2016,October,182.0
RI,2016,November,196.0
RI,2016,December,197.0
RI,2017,January,206.0
RI,2017,February,214.0
RI,2017,March,220.0
RI,2017,April,212.0
RI,2017,May,204.0
RI,2017,June,199.0
RI,2017,July,200.0
RI,2017,August,202.0
RI,2017,September,209.0
RI,2017,October,207.0
RI,2017,November,203.0
SC,2015,January,94.0
SC,2015,February,96.0
SC,2015,March,93.0
SC,2015,April,95.0
SC,2015,May,100.0
SC,2015,June,99.0
SC,2015,July,99.0
SC,2015,August,100.0
SC,2015,September,98.0
SC,2015,October,93.0
SC,2015,November,99.0
SC,2015,December,108.0
SC,2016,January,105.0
SC,2016,February,106.0
SC,2016,March,115.0
SC,2016,April,120.0
SC,2016,May,118.0
SC,2016,June,122.0
SC,2016,July,128.0
SC,2016,August,136.0
SC,2016,September,135.0
SC,2016,October,142.0
SC,2016,November,137.0
SC,2016,December,139.0
SC,2017,January,147.0
SC,2017,February,156.0
SC,2017,March,153.0
SC,2017,April,161.0
SC,2017,May,184.0
SC,2017,June,203.0
SC,2017,July,212.0
SC,2017,August,217.0
SC,2017,September,222.0
SC,2017,October,226.0
SC,2017,November,232.0
SC,2015,January,64.0
SC,2015,February,69.0
SC,2015,March,75.0
SC,2015,April,76.0
SC,2015,May,79.0
SC,2015,June,72.0
SC,2015,July,75.0
SC,2015,August,80.0
SC,2015,September,83.0
SC,2015,October,86.0
SC,2015,November,87.0
SC,2015,December,93.0
SC,2016,January,96.0
SC,2016,February,94.0
SC,2016,March,92.0
SC,2016,April,102.0
SC,2016,May,105.0
SC,2016,June,115.0
SC,2016,July,114.0
SC,2016,August,116.0
SC,2016,September,112.0
SC,2016,October,116.0
SC,2016,November,113.0
SC,2016,December,108.0
SC,2017,January,111.0
SC,2017,February,116.0
SC,2017,March,119.0
SC,2017,April,115.0
SC,2017,May,129.0
SC,2017,June,132.0
SC,2017,July,133.0
SC,2017,August,136.0
SC,2017,September,137.0
SC,2017,October,140.0
SC,2017,November,141.0
SC,2015,January,75.0
SC,2015,February,68.0
SC,2015,March,72.0
SC,2015,April,70.0
SC,2015,May,72.0
SC,2015,June,73.0
SC,2015,July,64.0
SC,2015,August,67.0
SC,2015,September,61.0
SC,2015,October,59.0
SC,2015,November,55.0
SC,2015,December,55.0
SC,2016,January,57.0
SC,2016,February,59.0
SC,2016,March,58.0
SC,2016,April,59.0
SC,2016,May,60.0
SC,2016,June,60.0
SC,2016,July,65.0
SC,2016,August,58.0
SC,2016,September,57.0
SC,2016,October,54.0
SC,2016,November,54.0
SC,2016,December,53.0
SC,2017,January,51.0
SC,2017,February,51.0
SC,2017,March,48.0
SC,2017,April,48.0
SC,2017,May,47.0
SC,2017,June,43.0
SC,2017,July,40.0
SC,2017,August,41.0
SC,2017,September,40.0
SC,2017,October,46.0
SC,2017,November,48.0
SC,2015,January,317.0
SC,2015,February,320.0
SC,2015,March,314.0
SC,2015,April,317.0
SC,2015,May,314.0
SC,2015,June,312.0
SC,2015,July,306.0
SC,2015,August,314.0
SC,2015,September,304.0
SC,2015,October,319.0
SC,2015,November,327.0
SC,2015,December,321.0
SC,2016,January,317.0
SC,2016,February,317.0
SC,2016,March,333.0
SC,2016,April,337.0
SC,2016,May,341.0
SC,2016,June,350.0
SC,2016,July,354.0
SC,2016,August,346.0
SC,2016,September,349.0
SC,2016,October,338.0
SC,2016,November,323.0
SC,2016,December,341.0
SC,2017,January,341.0
SC,2017,February,350.0
SC,2017,March,333.0
SC,2017,April,336.0
SC,2017,May,336.0
SC,2017,June,332.0
SC,2017,July,338.0
SC,2017,August,340.0
SC,2017,September,345.0
SC,2017,October,338.0
SC,2017,November,338.0
SC,2015,January,44886.0
SC,2015,February,45264.0
SC,2015,March,45668.0
SC,2015,April,45723.0
SC,2015,May,45843.0
SC,2015,June,45965.0
SC,2015,July,46062.0
SC,2015,August,46168.0
SC,2015,September,46260.0
SC,2015,October,46453.0
SC,2015,November,46445.0
SC,2015,December,46352.0
SC,2016,January,46122.0
SC,2016,February,46280.0
SC,2016,March,46143.0
SC,2016,April,46278.0
SC,2016,May,46263.0
SC,2016,June,46325.0
SC,2016,July,46533.0
SC,2016,August,46492.0
SC,2016,September,46859.0
SC,2016,October,46738.0
SC,2016,November,46945.0
SC,2016,December,47123.0
SC,2017,January,47188.0
SC,2017,February,46912.0
SC,2017,March,47149.0
SC,2017,April,47314.0
SC,2017,May,47491.0
SC,2017,June,47719.0
SC,2017,July,47791.0
SC,2017,August,48016.0
SC,2017,September,47974.0
SC,2017,October,48185.0
SC,2017,November,48223.0
SC,2015,January,692.0
SC,2015,February,699.0
SC,2015,March,710.0
SC,2015,April,709.0
SC,2015,May,726.0
SC,2015,June,730.0
SC,2015,July,726.0
SC,2015,August,744.0
SC,2015,September,735.0
SC,2015,October,747.0
SC,2015,November,738.0
SC,2015,December,736.0
SC,2016,January,730.0
SC,2016,February,722.0
SC,2016,March,733.0
SC,2016,April,771.0
SC,2016,May,775.0
SC,2016,June,804.0
SC,2016,July,822.0
SC,2016,August,822.0
SC,2016,September,831.0
SC,2016,October,846.0
SC,2016,November,842.0
SC,2016,December,871.0
SC,2017,January,903.0
SC,2017,February,934.0
SC,2017,March,924.0
SC,2017,April,934.0
SC,2017,May,964.0
TN,2015,July,70091.0
SC,2017,June,978.0
SC,2017,July,981.0
SC,2017,August,999.0
SC,2017,September,1020.0
SC,2017,October,1011.0
SC,2017,November,1027.0
SC,2015,January,508.0
SC,2015,February,514.0
SC,2015,March,526.0
SC,2015,April,530.0
SC,2015,May,540.0
SC,2015,June,544.0
SC,2015,July,533.0
SC,2015,August,552.0
SC,2015,September,542.0
SC,2015,October,553.0
SC,2015,November,549.0
SC,2015,December,537.0
SC,2016,January,534.0
SC,2016,February,529.0
SC,2016,March,538.0
SC,2016,April,559.0
SC,2016,May,566.0
SC,2016,June,582.0
SC,2016,July,599.0
SC,2016,August,584.0
SC,2016,September,586.0
SC,2016,October,591.0
SC,2016,November,581.0
SC,2016,December,613.0
SC,2017,January,635.0
SC,2017,February,659.0
SC,2017,March,647.0
SC,2017,April,654.0
SC,2017,May,681.0
SC,2017,June,698.0
SC,2017,July,700.0
SC,2017,August,732.0
SC,2017,September,754.0
SC,2017,October,759.0
SC,2017,November,770.0
SC,2015,January,94.5086705202312
SC,2015,February,95.27896995708151
SC,2015,March,95.49295774647891
SC,2015,April,95.76868829337091
SC,2015,May,95.8677685950413
SC,2015,June,96.4383561643836
SC,2015,July,96.969696969697
SC,2015,August,97.0430107526882
SC,2015,September,97.0068027210884
SC,2015,October,97.0548862115127
SC,2015,November,97.1544715447154
SC,2015,December,97.554347826087
SC,2016,January,97.9452054794521
SC,2016,February,97.6454293628809
SC,2016,March,97.6807639836289
SC,2016,April,97.66536964980541
SC,2016,May,97.03225806451609
SC,2016,June,96.6417910447761
SC,2016,July,96.35036496350371
SC,2016,August,96.1070559610706
SC,2016,September,95.66787003610109
SC,2016,October,95.62647754137122
SC,2016,November,95.48693586698342
SC,2016,December,95.8668197474168
SC,2017,January,95.34883720930229
SC,2017,February,95.50321199143471
SC,2017,March,95.5627705627706
SC,2017,April,95.50321199143471
SC,2017,May,96.05809128630709
SC,2017,June,96.5235173824131
SC,2017,July,96.83995922528031
SC,2017,August,96.89689689689692
SC,2017,September,97.2549019607843
SC,2017,October,97.5272007912957
SC,2017,November,97.46835443037969
SC,2015,January,66.0
SC,2015,February,69.0
SC,2015,March,70.0
SC,2015,April,69.0
SC,2015,May,71.0
SC,2015,June,74.0
SC,2015,July,74.0
SC,2015,August,77.0
SC,2015,September,82.0
SC,2015,October,78.0
SC,2015,November,81.0
SC,2015,December,86.0
SC,2016,January,91.0
SC,2016,February,95.0
SC,2016,March,99.0
SC,2016,April,109.0
SC,2016,May,110.0
SC,2016,June,110.0
SC,2016,July,115.0
SC,2016,August,114.0
SC,2016,September,116.0
SC,2016,October,126.0
SC,2016,November,128.0
SC,2016,December,129.0
SC,2017,January,135.0
SC,2017,February,146.0
SC,2017,March,146.0
SC,2017,April,147.0
SC,2017,May,152.0
SC,2017,June,162.0
SC,2017,July,167.0
SC,2017,August,172.0
SC,2017,September,181.0
SC,2017,October,184.0
SC,2017,November,188.0
SC,2015,January,110.0
SC,2015,February,122.0
SC,2015,March,136.0
SC,2015,April,141.0
SC,2015,May,150.0
SC,2015,June,158.0
SC,2015,July,162.0
SC,2015,August,169.0
SC,2015,September,165.0
SC,2015,October,168.0
SC,2015,November,165.0
SC,2015,December,153.0
SC,2016,January,149.0
SC,2016,February,146.0
SC,2016,March,142.0
SC,2016,April,151.0
SC,2016,May,160.0
SC,2016,June,170.0
SC,2016,July,183.0
SC,2016,August,184.0
SC,2016,September,198.0
SC,2016,October,211.0
SC,2016,November,212.0
SC,2016,December,234.0
SC,2017,January,256.0
SC,2017,February,265.0
SC,2017,March,267.0
SC,2017,April,273.0
SC,2017,May,292.0
SC,2017,June,313.0
SC,2017,July,313.0
SC,2017,August,350.0
SC,2017,September,368.0
SC,2017,October,383.0
SC,2017,November,396.0
SD,2015,January,7700.0
SD,2015,February,7684.0
SD,2015,March,7720.0
SD,2015,April,7742.0
SD,2015,May,7758.0
SD,2015,June,7851.0
SD,2015,July,7899.0
SD,2015,August,7891.0
SD,2015,September,7950.0
SD,2015,October,7943.0
SD,2015,November,7915.0
SD,2015,December,7894.0
SD,2016,January,7793.0
SD,2016,February,7812.0
SD,2016,March,7799.0
SD,2016,April,7847.0
SD,2016,May,7862.0
SD,2016,June,7856.0
SD,2016,July,7843.0
SD,2016,August,7869.0
SD,2016,September,7808.0
SD,2016,October,7824.0
SD,2016,November,7904.0
SD,2016,December,7945.0
SD,2017,January,8046.0
SD,2017,February,8136.0
SD,2017,March,8192.0
SD,2017,April,8157.0
SD,2017,May,8170.0
SD,2017,June,8188.0
SD,2017,July,8153.0
SD,2017,August,8155.0
SD,2017,September,8154.0
SD,2017,October,8207.0
SD,2017,November,8203.0
SD,2015,January,60.0
SD,2015,February,59.0
SD,2015,March,61.0
SD,2015,April,57.0
SD,2015,May,55.0
SD,2015,June,59.0
SD,2015,July,66.0
SD,2015,August,64.0
SD,2015,September,62.0
SD,2015,October,62.0
SD,2015,November,60.0
SD,2015,December,62.0
SD,2016,January,63.0
SD,2016,February,65.0
SD,2016,March,66.0
SD,2016,April,70.0
SD,2016,May,70.0
SD,2016,June,68.0
SD,2016,July,63.0
SD,2016,August,65.0
