State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
CA,California,2016,January,Number of Drug Overdose Deaths,4745,5070,100,0.359810723362244,
CA,California,2016,February,Number of Drug Overdose Deaths,4745,5073,100,0.363904371458842,
CA,California,2016,March,Number of Drug Overdose Deaths,4768,5105,100,0.371438626556905,
CA,California,2016,April,Number of Drug Overdose Deaths,4795,5140,100,0.377683059691508,
CA,California,2016,May,Number of Drug Overdose Deaths,4811,5170,100,0.391883987046801,
CA,California,2016,June,Number of Drug Overdose Deaths,4844,5210,100,0.396990824845965,
CA,California,2016,July,Number of Drug Overdose Deaths,4816,5192,100,0.410163492008884,
CA,California,2016,August,Number of Drug Overdose Deaths,4791,5175,100,0.420198562920915,
CA,California,2016,September,Number of Drug Overdose Deaths,4716,5094,100,0.419781637224709,
CA,California,2016,October,Number of Drug Overdose Deaths,4659,5030,100,0.417124958611004,
CA,California,2016,November,Number of Drug Overdose Deaths,4709,5061,100,0.392971489556335,
CA,California,2016,December,Number of Drug Overdose Deaths,4755,5084,100,0.363983145832621,
CA,California,2017,January,Number of Drug Overdose Deaths,4769,5060,100,0.369708755426918,* Underreported due to incomplete data
CA,California,2017,February,Number of Drug Overdose Deaths,4720,5029,100,0.37146794012722,* Underreported due to incomplete data
CA,California,2017,March,Number of Drug Overdose Deaths,4714,5027,100,0.375413086582948,* Underreported due to incomplete data
CA,California,2017,April,Number of Drug Overdose Deaths,4701,5021,100,0.379193366000754,* Underreported due to incomplete data
CA,California,2017,May,Number of Drug Overdose Deaths,4733,5060,100,0.385381809978569,* Underreported due to incomplete data
CA,California,2017,June,Number of Drug Overdose Deaths,4767,5132,100,0.401613948591916,* Underreported due to incomplete data
CA,California,2017,July,Number of Drug Overdose Deaths,4819,5204,100,0.406134652709995,* Underreported due to incomplete data
CA,California,2017,August,Number of Drug Overdose Deaths,4843,5260,100,0.411033193080879,* Underreported due to incomplete data
CA,California,2017,September,Number of Drug Overdose Deaths,4899,5325,100,0.421826048038192,* Underreported due to incomplete data
CA,California,2017,October,Number of Drug Overdose Deaths,4996,5426,100,0.429953688697136,* Underreported due to incomplete data
CA,California,2017,November,Number of Drug Overdose Deaths,4965,5384,100,0.440362870927482,* Underreported due to incomplete data
CO,Colorado,2015,January,Number of Deaths,36264,,100,0.019302889918376,
CO,Colorado,2015,February,Number of Deaths,36330,,100,0.019267822736031,
CO,Colorado,2015,March,Number of Deaths,36300,,100,0.019283746556474,
CO,Colorado,2015,April,Number of Deaths,36601,,100,0.02185732630256,
CO,Colorado,2015,May,Number of Deaths,36667,,100,0.021817983472878,
CO,Colorado,2015,June,Number of Deaths,36816,,100,0.024445893089961,
CO,Colorado,2015,July,Number of Deaths,36960,,100,0.03517316017316,
CO,Colorado,2015,August,Number of Deaths,37125,,100,0.037710437710438,
CO,Colorado,2015,September,Number of Deaths,37101,,100,0.043125522223121,
CO,Colorado,2015,October,Number of Deaths,37144,,100,0.045767822528538,
CO,Colorado,2015,November,Number of Deaths,37144,,100,0.040383372819298,
CO,Colorado,2015,December,Number of Deaths,36993,,100,0.040548211823859,
CO,Colorado,2016,January,Number of Deaths,36752,,100,0.040814105354811,
CO,Colorado,2016,February,Number of Deaths,36987,,100,0.040554789520642,
CO,Colorado,2016,March,Number of Deaths,37387,,100,0.045470350656645,
CO,Colorado,2016,April,Number of Deaths,37351,,100,0.042836871837434,
CO,Colorado,2016,May,Number of Deaths,37535,,100,0.042626881577195,
CO,Colorado,2016,June,Number of Deaths,37504,,100,0.037329351535836,
CO,Colorado,2016,July,Number of Deaths,37620,,100,0.026581605528974,
CO,Colorado,2016,August,Number of Deaths,37650,,100,0.029216467463479,
CO,Colorado,2016,September,Number of Deaths,37834,,100,0.034360628006555,
CO,Colorado,2016,October,Number of Deaths,38048,,100,0.026282590412111,
CO,Colorado,2016,November,Number of Deaths,38075,,100,0.026263952724885,
CO,Colorado,2016,December,Number of Deaths,38151,,100,0.031453959267123,
CO,Colorado,2017,January,Number of Deaths,38236,,100,0.031384035987028,* Underreported due to incomplete data
CO,Colorado,2017,February,Number of Deaths,38358,,100,0.031284217112467,* Underreported due to incomplete data
CO,Colorado,2017,March,Number of Deaths,38365,,100,0.026065424214779,* Underreported due to incomplete data
CO,Colorado,2017,April,Number of Deaths,38522,,100,0.028555111364934,* Underreported due to incomplete data
CO,Colorado,2017,May,Number of Deaths,38411,,100,0.036447892530786,* Underreported due to incomplete data
CO,Colorado,2017,June,Number of Deaths,38473,,100,0.044186832323968,* Underreported due to incomplete data
CO,Colorado,2017,July,Number of Deaths,38371,,100,0.0469104271455,* Underreported due to incomplete data
CO,Colorado,2017,August,Number of Deaths,38385,,100,0.044288133385437,* Underreported due to incomplete data
CO,Colorado,2017,September,Number of Deaths,38547,,100,0.038913534127169,* Underreported due to incomplete data
CO,Colorado,2017,October,Number of Deaths,38595,,100,0.046638165565488,* Underreported due to incomplete data
CO,Colorado,2017,November,Number of Deaths,38708,,100,0.043918569804692,* Underreported due to incomplete data
CO,Colorado,2015,January,Number of Drug Overdose Deaths,923,930,100,0.019302889918376,
CO,Colorado,2015,February,Number of Drug Overdose Deaths,932,939,100,0.019267822736031,
CO,Colorado,2015,March,Number of Drug Overdose Deaths,939,946,100,0.019283746556474,
CO,Colorado,2015,April,Number of Drug Overdose Deaths,950,957,100,0.02185732630256,
CO,Colorado,2015,May,Number of Drug Overdose Deaths,927,934,100,0.021817983472878,
CO,Colorado,2015,June,Number of Drug Overdose Deaths,921,929,100,0.024445893089961,
CO,Colorado,2015,July,Number of Drug Overdose Deaths,918,927,100,0.03517316017316,
CO,Colorado,2015,August,Number of Drug Overdose Deaths,928,938,100,0.037710437710438,
CO,Colorado,2015,September,Number of Drug Overdose Deaths,917,927,100,0.043125522223121,
CO,Colorado,2015,October,Number of Drug Overdose Deaths,915,926,100,0.045767822528538,
CO,Colorado,2015,November,Number of Drug Overdose Deaths,908,918,100,0.040383372819298,
CO,Colorado,2015,December,Number of Drug Overdose Deaths,913,923,100,0.040548211823859,
CO,Colorado,2016,January,Number of Drug Overdose Deaths,913,923,100,0.040814105354811,
CO,Colorado,2016,February,Number of Drug Overdose Deaths,912,922,100,0.040554789520642,
CO,Colorado,2016,March,Number of Drug Overdose Deaths,908,919,100,0.045470350656645,
CO,Colorado,2016,April,Number of Drug Overdose Deaths,894,904,100,0.042836871837434,
CO,Colorado,2016,May,Number of Drug Overdose Deaths,915,925,100,0.042626881577195,
CO,Colorado,2016,June,Number of Drug Overdose Deaths,935,945,100,0.037329351535836,
CO,Colorado,2016,July,Number of Drug Overdose Deaths,928,936,100,0.026581605528974,
CO,Colorado,2016,August,Number of Drug Overdose Deaths,934,942,100,0.029216467463479,
CO,Colorado,2016,September,Number of Drug Overdose Deaths,933,942,100,0.034360628006555,
CO,Colorado,2016,October,Number of Drug Overdose Deaths,948,956,100,0.026282590412111,
CO,Colorado,2016,November,Number of Drug Overdose Deaths,952,960,100,0.026263952724885,
CO,Colorado,2016,December,Number of Drug Overdose Deaths,965,974,100,0.031453959267123,
CO,Colorado,2017,January,Number of Drug Overdose Deaths,976,977,100,0.031384035987028,* Underreported due to incomplete data
CO,Colorado,2017,February,Number of Drug Overdose Deaths,966,971,100,0.031284217112467,* Underreported due to incomplete data
CO,Colorado,2017,March,Number of Drug Overdose Deaths,963,967,100,0.026065424214779,* Underreported due to incomplete data
CO,Colorado,2017,April,Number of Drug Overdose Deaths,988,993,100,0.028555111364934,* Underreported due to incomplete data
CO,Colorado,2017,May,Number of Drug Overdose Deaths,982,988,100,0.036447892530786,* Underreported due to incomplete data
CO,Colorado,2017,June,Number of Drug Overdose Deaths,996,1008,100,0.044186832323968,* Underreported due to incomplete data
CO,Colorado,2017,July,Number of Drug Overdose Deaths,1012,1027,100,0.0469104271455,* Underreported due to incomplete data
CO,Colorado,2017,August,Number of Drug Overdose Deaths,1018,1037,100,0.044288133385437,* Underreported due to incomplete data
CO,Colorado,2017,September,Number of Drug Overdose Deaths,1023,1040,100,0.038913534127169,* Underreported due to incomplete data
CO,Colorado,2017,October,Number of Drug Overdose Deaths,1026,1042,100,0.046638165565488,* Underreported due to incomplete data
CO,Colorado,2017,November,Number of Drug Overdose Deaths,1045,1057,100,0.043918569804692,* Underreported due to incomplete data
CT,Connecticut,2015,January,Cocaine (T40.5),118,123,100,0.009926872042619,
CT,Connecticut,2015,February,Cocaine (T40.5),124,129,100,0.009885004448252,
CT,Connecticut,2015,March,Cocaine (T40.5),124,129,100,0.009837033150802,
CT,Connecticut,2015,April,Cocaine (T40.5),125,130,100,0.009858368111465,
CT,Connecticut,2015,May,Cocaine (T40.5),124,129,100,0.013141899661596,
CT,Connecticut,2015,June,Cocaine (T40.5),126,131,100,0.013111315064901,
CT,Connecticut,2015,July,Cocaine (T40.5),133,138,100,0.016333464001045,
CT,Connecticut,2015,August,Cocaine (T40.5),134,139,100,0.016367147860814,
CT,Connecticut,2015,September,Cocaine (T40.5),139,144,100,0.019636078020683,
CT,Connecticut,2015,October,Cocaine (T40.5),155,161,100,0.016331863465621,
CT,Connecticut,2015,November,Cocaine (T40.5),164,170,100,0.019511560599655,
CT,Connecticut,2015,December,Cocaine (T40.5),168,174,100,0.016339869281046,
CT,Connecticut,2016,January,Cocaine (T40.5),171,177,100,0.016464699683878,
CT,Connecticut,2016,February,Cocaine (T40.5),177,184,100,0.016539313949257,
CT,Connecticut,2016,March,Cocaine (T40.5),179,186,100,0.016577150056362,
CT,Connecticut,2016,April,Cocaine (T40.5),186,193,100,0.016557387906484,
CT,Connecticut,2016,May,Cocaine (T40.5),195,202,100,0.013245910325187,
CT,Connecticut,2016,June,Cocaine (T40.5),197,204,100,0.016562872664635,
CT,Connecticut,2016,July,Cocaine (T40.5),201,208,100,0.013291686050376,
CT,Connecticut,2016,August,Cocaine (T40.5),211,219,100,0.016580448335323,
CT,Connecticut,2016,September,Cocaine (T40.5),223,231,100,0.016617920765754,
CT,Connecticut,2016,October,Cocaine (T40.5),223,231,100,0.01658099817609,
CT,Connecticut,2016,November,Cocaine (T40.5),224,232,100,0.016504918465703,
CT,Connecticut,2016,December,Cocaine (T40.5),237,246,100,0.026108808459254,
CT,Connecticut,2017,January,Cocaine (T40.5),250,257,100,0.025943702166299,* Underreported due to incomplete data
CT,Connecticut,2017,February,Cocaine (T40.5),247,255,100,0.025783994585361,* Underreported due to incomplete data
CT,Connecticut,2017,March,Cocaine (T40.5),259,267,100,0.035409624979881,* Underreported due to incomplete data
CT,Connecticut,2017,April,Cocaine (T40.5),267,277,100,0.038574046095985,* Underreported due to incomplete data
CT,Connecticut,2017,May,Cocaine (T40.5),280,291,100,0.041767068273092,* Underreported due to incomplete data
CT,Connecticut,2017,June,Cocaine (T40.5),278,289,100,0.051178709656783,* Underreported due to incomplete data
CT,Connecticut,2017,July,Cocaine (T40.5),286,296,100,0.054209183673469,* Underreported due to incomplete data
CT,Connecticut,2017,August,Cocaine (T40.5),293,303,100,0.063716588613846,* Underreported due to incomplete data
CT,Connecticut,2017,September,Cocaine (T40.5),288,299,100,0.063371356147022,* Underreported due to incomplete data
CT,Connecticut,2017,October,Cocaine (T40.5),284,295,100,0.072951027657955,* Underreported due to incomplete data
CT,Connecticut,2017,November,Cocaine (T40.5),283,295,100,0.114500174930823,* Underreported due to incomplete data
CT,Connecticut,2015,January,Heroin (T40.1),298,299,100,0.009926872042619,
CT,Connecticut,2015,February,Heroin (T40.1),302,303,100,0.009885004448252,
CT,Connecticut,2015,March,Heroin (T40.1),294,295,100,0.009837033150802,
CT,Connecticut,2015,April,Heroin (T40.1),306,307,100,0.009858368111465,
CT,Connecticut,2015,May,Heroin (T40.1),306,307,100,0.013141899661596,
CT,Connecticut,2015,June,Heroin (T40.1),309,310,100,0.013111315064901,
CT,Connecticut,2015,July,Heroin (T40.1),338,340,100,0.016333464001045,
CT,Connecticut,2015,August,Heroin (T40.1),341,343,100,0.016367147860814,
CT,Connecticut,2015,September,Heroin (T40.1),353,355,100,0.019636078020683,
CT,Connecticut,2015,October,Heroin (T40.1),368,370,100,0.016331863465621,
CT,Connecticut,2015,November,Heroin (T40.1),382,384,100,0.019511560599655,
CT,Connecticut,2015,December,Heroin (T40.1),394,396,100,0.016339869281046,
CT,Connecticut,2016,January,Heroin (T40.1),403,405,100,0.016464699683878,
CT,Connecticut,2016,February,Heroin (T40.1),410,412,100,0.016539313949257,
CT,Connecticut,2016,March,Heroin (T40.1),424,426,100,0.016577150056362,
CT,Connecticut,2016,April,Heroin (T40.1),436,438,100,0.016557387906484,
CT,Connecticut,2016,May,Heroin (T40.1),454,456,100,0.013245910325187,
CT,Connecticut,2016,June,Heroin (T40.1),462,464,100,0.016562872664635,
CT,Connecticut,2016,July,Heroin (T40.1),454,456,100,0.013291686050376,
CT,Connecticut,2016,August,Heroin (T40.1),461,463,100,0.016580448335323,
CT,Connecticut,2016,September,Heroin (T40.1),456,458,100,0.016617920765754,
CT,Connecticut,2016,October,Heroin (T40.1),443,445,100,0.01658099817609,
CT,Connecticut,2016,November,Heroin (T40.1),451,453,100,0.016504918465703,
CT,Connecticut,2016,December,Heroin (T40.1),459,462,100,0.026108808459254,
CT,Connecticut,2017,January,Heroin (T40.1),470,469,100,0.025943702166299,* Underreported due to incomplete data
CT,Connecticut,2017,February,Heroin (T40.1),468,469,100,0.025783994585361,* Underreported due to incomplete data
CT,Connecticut,2017,March,Heroin (T40.1),475,476,100,0.035409624979881,* Underreported due to incomplete data
CT,Connecticut,2017,April,Heroin (T40.1),464,464,100,0.038574046095985,* Underreported due to incomplete data
CT,Connecticut,2017,May,Heroin (T40.1),472,472,100,0.041767068273092,* Underreported due to incomplete data
CT,Connecticut,2017,June,Heroin (T40.1),473,474,100,0.051178709656783,* Underreported due to incomplete data
CT,Connecticut,2017,July,Heroin (T40.1),473,480,100,0.054209183673469,* Underreported due to incomplete data
CT,Connecticut,2017,August,Heroin (T40.1),469,478,100,0.063716588613846,* Underreported due to incomplete data
CT,Connecticut,2017,September,Heroin (T40.1),461,470,100,0.063371356147022,* Underreported due to incomplete data
CT,Connecticut,2017,October,Heroin (T40.1),455,464,100,0.072951027657955,* Underreported due to incomplete data
CT,Connecticut,2017,November,Heroin (T40.1),431,441,100,0.114500174930823,* Underreported due to incomplete data
CT,Connecticut,2015,January,Methadone (T40.3),58,59,100,0.009926872042619,
CT,Connecticut,2015,February,Methadone (T40.3),54,55,100,0.009885004448252,
CT,Connecticut,2015,March,Methadone (T40.3),57,58,100,0.009837033150802,
CT,Connecticut,2015,April,Methadone (T40.3),57,58,100,0.009858368111465,
CT,Connecticut,2015,May,Methadone (T40.3),58,59,100,0.013141899661596,
CT,Connecticut,2015,June,Methadone (T40.3),62,63,100,0.013111315064901,
CT,Connecticut,2015,July,Methadone (T40.3),74,75,100,0.016333464001045,
CT,Connecticut,2015,August,Methadone (T40.3),76,77,100,0.016367147860814,
CT,Connecticut,2015,September,Methadone (T40.3),76,77,100,0.019636078020683,
CT,Connecticut,2015,October,Methadone (T40.3),75,76,100,0.016331863465621,
CT,Connecticut,2015,November,Methadone (T40.3),77,78,100,0.019511560599655,
CT,Connecticut,2015,December,Methadone (T40.3),73,74,100,0.016339869281046,
CT,Connecticut,2016,January,Methadone (T40.3),72,73,100,0.016464699683878,
CT,Connecticut,2016,February,Methadone (T40.3),72,73,100,0.016539313949257,
CT,Connecticut,2016,March,Methadone (T40.3),71,72,100,0.016577150056362,
CT,Connecticut,2016,April,Methadone (T40.3),73,74,100,0.016557387906484,
CT,Connecticut,2016,May,Methadone (T40.3),74,75,100,0.013245910325187,
CT,Connecticut,2016,June,Methadone (T40.3),72,73,100,0.016562872664635,
CT,Connecticut,2016,July,Methadone (T40.3),62,63,100,0.013291686050376,
CT,Connecticut,2016,August,Methadone (T40.3),64,65,100,0.016580448335323,
CT,Connecticut,2016,September,Methadone (T40.3),65,66,100,0.016617920765754,
CT,Connecticut,2016,October,Methadone (T40.3),66,67,100,0.01658099817609,
